ref_id,SATS_score,GCSE_grade,GCE_AS_grade,GCE_A_grade,GCE_A_Maths_grade
1002428,109,4,B,A,C
1001890,105,5,A,B,C
1001455,113,9,A,A,B
1002857,106,4,B,B,C
1002377,102,6,C,C,D
1002385,120,7,B,B,B
1007470,104,6,C,B,C
1007069,114,8,B,A,B
1002085,102,6,A,A,C
1004363,111,6,B,C,C
1002835,112,9,A,C,B
1000420,107,5,B,C,C
1003155,90,4,D,C,E
1006311,105,5,A,A,C
1002997,115,7,A,C,C
1008312,109,4,C,B,C
1006093,109,5,C,A,C
1008357,91,5,D,C,D
1006572,99,4,D,B,D
1005786,108,4,C,C,D
1009747,108,6,C,A,C
1004238,115,7,A,A,B
1001133,104,7,A,C,C
1005125,108,5,C,A,C
1008022,105,6,C,B,C
1002964,97,5,B,B,C
1008704,90,4,D,C,E
1006373,108,7,B,A,B
1008869,106,5,A,B,C
1006751,100,5,C,B,C
1007841,92,3,B,B,D
1008190,110,6,B,A,B
1005122,103,5,C,A,C
1001075,109,7,C,B,C
1007764,120,9,B,A,A
1003254,90,3,B,D,E
1003492,99,5,C,C,D
1005304,103,4,A,A,C
1009704,117,6,A,B,B
1000734,92,4,D,C,D
1002435,120,6,A,B,B
1007635,106,8,B,A*,B
1004326,104,6,A,B,C
1003766,103,5,A,B,C
1003608,102,5,A,C,C
1008823,113,8,A,A,B
1009913,96,3,C,B,D
1000185,108,7,A,B,B
1008848,102,5,C,B,C
1008408,99,5,C,C,D
1007008,120,6,B,A,B
1006918,108,7,A,B,B
1000425,110,8,B,B,B
1001010,114,7,A,B,B
1009573,94,5,B,A,C
1006914,119,6,B,C,C
1003718,90,5,C,C,D
1001388,99,5,D,C,D
1004265,101,7,C,A,C
1006360,110,6,A,A,B
1009103,107,6,C,C,C
1009916,104,7,B,A,B
1007358,105,7,C,C,C
1005626,97,4,C,C,D
1002118,93,5,C,B,D
1005212,111,7,B,B,C
1004461,111,8,A,B,B
1001863,118,9,A,C,B
1009697,99,5,D,B,D
1008999,111,6,A,C,C
1001752,103,5,A,B,C
1006458,115,6,A,A,B
1004177,113,9,A,C,B
1008615,107,5,B,C,C
1002939,102,7,A,C,C
1001906,113,9,A,A,B
1003048,110,9,A,C,B
1003274,100,7,B,A,C
1007911,94,3,B,C,D
1006338,103,7,C,C,C
1002957,117,9,A,B,B
1009032,114,9,A,C,B
1006538,96,4,D,D,E
1005910,96,5,C,C,D
1009020,115,8,A,C,B
1008855,96,3,D,C,D
1008917,109,7,C,A,B
1008979,100,4,B,B,D
1003980,118,6,B,B,B
1003603,99,3,B,C,D
1000941,114,6,A,C,C
1003778,106,7,C,A,C
1001009,107,7,B,A,B
1004618,90,3,B,D,E
1008641,90,3,C,C,E
1006470,103,7,C,C,C
1009621,107,7,C,B,C
1002832,96,4,D,C,D
1008961,96,3,B,C,D
1002417,109,7,C,A,B
1002057,110,6,A,A,B
1008016,104,5,B,C,C
1007458,111,7,A,A,B
1005615,96,4,B,B,D
1003481,102,6,B,C,C
1003527,118,6,A,A,B
1006487,106,5,C,A,C
1001194,106,5,A,A,C
1008565,120,9,B,A,A
1005664,94,4,B,B,D
1009488,111,7,C,D,C
1003393,118,5,C,C,C
1007138,102,6,B,B,C
1002450,112,6,C,B,C
1007385,97,4,D,D,E
1005550,100,7,A,B,C
1009842,108,6,B,C,C
1007164,111,7,D,C,C
1007300,114,7,A,A,B
1003637,118,9,A,A,A
1006603,104,4,A,B,C
1008592,115,9,B,B,B
1001587,102,7,A,B,C
1001980,112,9,A,B,B
1004360,107,7,A,A*,B
1004760,109,7,C,B,C
1001778,108,4,C,B,C
1005871,92,3,B,D,E
1007970,96,4,D,D,E
1008447,106,5,C,B,C
1005147,92,4,B,D,D
1009701,112,9,A,C,B
1004942,112,7,A,C,C
1002886,108,5,A,C,C
1005282,96,3,B,D,D
1005256,116,5,C,E,D
1001261,120,6,A,A,B
1009683,106,6,B,C,C
1006983,109,4,A,B,C
1008738,107,4,B,C,D
1006170,109,7,A,A,B
1004040,104,5,C,C,D
1008368,105,6,A,B,C
1003760,112,8,A,A,B
1003797,120,6,B,C,C
1007522,94,4,B,C,D
1007752,104,6,C,B,C
1007105,96,5,C,C,D
1006043,118,6,B,C,C
1009116,100,7,C,C,C
1008021,93,5,B,D,D
1000360,110,6,B,B,C
1004999,119,6,B,A,B
1001666,110,7,B,C,C
1001169,107,5,B,A,C
1002778,108,4,C,C,D
1008257,116,9,A,A,A
1006454,98,5,B,D,D
1004101,104,5,B,A,C
1007808,101,6,B,A,C
1002996,96,4,C,B,D
1000259,102,5,B,A,C
1005159,114,6,D,D,D
1006837,110,8,B,B,B
1005772,110,7,B,A,B
1002635,106,5,B,C,C
1006699,109,5,B,C,C
1005017,99,5,D,C,D
1002525,103,4,C,C,D
1002520,107,4,C,C,D
1007861,107,6,C,C,C
1003675,108,7,C,C,C
1006842,104,7,B,C,C
1004806,102,4,C,A,C
1002070,120,6,A,B,B
1007487,112,9,B,B,B
1003916,108,7,A,A,B
1000817,103,4,C,A,C
1006361,101,7,C,C,C
1004877,104,6,A,B,C
1007981,107,6,B,B,C
1003223,90,3,D,B,D
1003871,92,5,C,C,D
1006910,100,7,C,A,C
1009575,107,6,A,A,B
1009981,103,4,C,B,D
1008128,117,6,A,B,B
1001958,93,3,D,B,D
1007186,99,4,C,C,D
1004270,117,6,B,C,C
1004017,106,7,A,C,C
1000766,112,7,A,C,C
1002412,120,7,B,B,B
1006631,99,4,C,C,D
1000723,104,6,C,C,C
1001720,103,4,C,B,D
1001138,90,5,B,D,D
1003621,103,4,A,A,C
1001823,112,7,A,A,B
1008302,109,6,B,B,C
1007364,110,9,A,A,B
1000323,102,7,A,A,B
1002183,100,7,B,A,C
1006871,115,8,A,C,B
1002005,101,4,A,B,C
1008741,107,7,B,A,B
1007753,106,6,C,B,C
1006618,117,8,A,A,B
1007215,113,9,A,C,B
1005514,95,5,D,D,D
1009039,95,5,B,D,D
1007777,110,9,A,B,B
1002889,104,4,C,A,C
1006621,101,5,D,D,D
1006262,113,9,A,A*,A
1005949,106,5,C,C,D
1005596,105,5,B,A,C
1000762,111,8,B,A,B
1006437,102,4,C,C,D
1005858,118,9,A,A,A
1000957,99,5,B,B,C
1001722,110,7,B,A,B
1000506,116,7,B,A,B
1001281,94,4,C,C,D
1000390,102,5,C,B,C
1004574,114,6,D,C,C
1004785,114,8,B,C,B
1003426,104,4,A,A,C
1003570,99,4,C,B,D
1007937,113,7,A,A,B
1001698,114,6,A,A,B
1000645,96,5,C,C,D
1005076,95,5,D,B,D
1005681,107,4,C,A,C
1003518,110,8,B,C,C
1002655,103,5,C,C,D
1003801,110,6,A,B,C
1005459,99,3,D,D,E
1009407,90,4,D,C,E
1006415,102,5,A,A,C
1008186,106,4,D,C,D
1004219,103,6,A,B,C
1006294,96,3,B,B,D
1007757,90,5,B,C,D
1003338,101,4,C,A,C
1009835,112,9,B,A,B
1008802,115,9,B,C,B
1007033,115,6,A,B,B
1005243,98,5,D,C,D
1008748,96,3,D,B,D
1004342,109,5,A,C,C
1005036,110,7,B,B,C
1002779,108,7,C,B,C
1001857,90,3,B,D,E
1007289,98,3,C,C,D
1000473,105,6,B,A,C
1003807,109,4,C,B,C
1000440,111,6,B,A,B
1006265,106,7,B,A,B
1006974,108,4,C,C,D
1003600,106,5,C,C,D
1008474,110,8,A,C,C
1003780,108,5,D,B,C
1004814,106,4,B,B,C
1007151,103,6,C,B,C
1004096,106,4,B,A,C
1004689,109,7,B,C,C
1004734,107,4,C,A,C
1006609,108,6,C,C,C
1008180,116,7,A,B,B
1007721,107,4,B,C,D
1008375,100,7,A,B,C
1004862,112,6,B,A,B
1000541,94,5,B,B,D
1006695,96,4,B,D,D
1005397,108,4,C,C,D
1005201,109,7,C,A,B
1008239,95,2,C,C,E
1005229,102,6,A,B,C
1000913,100,5,B,B,C
1009817,101,7,B,C,C
1005519,113,7,B,C,C
1002622,111,8,B,A,B
1009329,105,6,B,A,C
1003823,101,7,A,A,B
1008759,94,2,E,C,E
1001487,116,7,A,C,B
1003925,110,8,A,C,C
1001569,99,3,D,C,D
1003379,111,6,A,C,C
1008381,104,5,A,B,C
1007441,103,7,A,C,C
1006414,108,5,C,A,C
1008126,99,3,D,D,E
1002717,102,6,A,B,C
1002117,106,5,B,B,C
1006313,101,4,A,A,C
1002836,110,6,A,A,B
1003103,120,9,B,C,B
1005336,99,4,C,B,D
1007791,92,5,C,B,D
1003534,90,4,D,D,E
1003080,104,4,A,B,C
1007009,100,4,C,A,C
1000877,107,6,C,A,C
1006902,106,6,A,A,B
1007965,92,4,B,B,D
1009480,90,4,B,B,D
1001020,107,2,E,E,E
1007994,106,5,A,B,C
1003158,102,5,A,A,C
1002400,92,3,B,C,D
1005707,109,4,B,A,C
1005377,115,6,B,C,C
1002828,107,4,C,A,C
1000300,98,3,D,B,D
1007450,105,5,A,A,C
1005135,94,3,B,B,D
1006887,113,9,B,C,B
1007338,106,7,A,C,C
1007831,91,5,D,D,E
1002067,103,7,A,B,C
1007086,109,7,A,B,B
1000241,102,4,B,B,C
1001429,103,4,B,A,C
1003446,95,4,D,C,D
1007006,110,6,B,A,B
1003015,100,7,C,B,C
1001571,90,5,B,C,D
1006960,102,5,A,C,C
1005739,113,8,B,A,B
1008729,102,4,B,B,C
1001091,119,7,B,C,C
1005418,108,5,B,B,C
1001661,108,5,C,B,C
1000104,104,6,B,C,C
1004540,104,6,A,A,C
1002345,103,4,B,C,D
1001254,103,4,A,A,C
1007518,109,4,A,C,C
1009049,98,5,C,C,D
1009978,96,4,B,B,D
1002007,96,4,D,D,E
1008349,120,7,A,A,B
1000959,109,7,C,C,C
1001889,107,4,A,C,C
1003065,97,3,C,B,D
1002632,110,7,B,A,B
1006739,104,7,A,B,C
1001183,107,5,A,A,C
1005337,97,4,D,B,D
1000664,106,4,B,A,C
1006413,102,5,A,A,C
1003169,99,4,C,D,D
1009108,111,7,A,C,C
1005504,93,4,D,D,E
1004284,110,6,C,D,C
1002514,110,6,A,B,C
1009648,98,3,C,B,D
1006556,98,3,B,C,D
1006567,103,7,A,B,C
1009725,107,5,C,A,C
1002873,104,4,A,B,C
1003898,108,5,C,A,C
1000227,119,8,A,C,B
1001250,101,5,B,C,D
1002656,91,5,B,C,D
1003207,112,9,B,C,B
1009973,118,8,B,B,B
1004356,108,6,C,B,C
1009613,96,3,B,B,D
1005614,104,5,C,A,C
1005751,96,5,C,B,D
1009216,110,9,B,A,B
1004688,94,4,C,C,D
1008939,103,6,B,B,C
1007929,97,4,D,D,E
1003620,106,4,C,A,C
1004225,102,6,A,B,C
1000819,106,5,B,C,C
1006278,105,7,C,C,C
1002576,97,3,B,C,D
1005443,110,8,A,A,B
1000292,105,5,A,B,C
1009089,97,3,B,C,D
1000357,120,8,B,C,B
1006377,109,5,B,B,C
1006712,104,4,A,B,C
1004703,116,6,B,B,C
1009352,120,9,B,A,A
1004819,104,4,C,C,D
1006986,108,7,A,B,B
1002925,97,4,C,D,D
1001438,104,5,B,C,C
1001558,103,5,B,B,C
1008539,106,6,A,C,C
1008867,108,7,C,A,B
1008989,109,4,C,B,C
1009659,107,7,C,C,C
1008272,95,4,C,B,D
1009254,97,3,C,D,E
1004220,101,4,A,A,C
1006883,103,7,A,A,B
1002352,113,8,A,A,B
1009015,96,4,B,C,D
1005498,102,4,A,B,C
1004174,113,8,A,B,B
1009320,103,6,B,C,C
1005997,109,6,C,B,C
1000125,104,5,A,C,C
1008207,107,9,A,A*,B
1003662,103,4,A,A,C
1004299,110,7,A,C,C
1009988,93,5,B,B,D
1008971,102,7,A,B,C
1002103,107,4,B,A,C
1005003,109,4,C,A,C
1008191,117,8,A,B,B
1001096,102,9,A,A*,B
1002742,117,9,A,B,B
1002221,100,7,C,C,C
1005049,116,9,B,B,B
1006660,112,8,B,A,B
1000093,98,4,C,B,D
1001528,107,6,A,A,B
1008975,105,4,A,C,C
1009111,110,7,A,C,C
1004368,103,6,C,B,C
1002596,103,6,B,B,C
1003986,116,8,B,B,B
1003297,104,6,B,C,C
1001122,112,7,A,B,B
1005976,103,5,B,C,D
1008739,118,8,A,C,B
1000693,100,7,B,B,C
1000671,100,5,C,B,C
1006740,117,7,B,C,C
1000174,101,6,A,A,C
1004042,118,8,A,B,B
1009370,112,8,B,B,B
1007231,104,6,A,C,C
1009180,90,3,B,B,D
1005483,105,7,A,A,B
1004338,106,7,A,C,C
1002460,114,9,A,C,B
1000037,118,7,A,B,B
1000812,100,4,B,A,C
1007447,111,7,B,A,B
1001117,111,8,A,A*,B
1005363,114,9,A,C,B
1002364,109,7,B,B,C
1007941,90,3,C,B,D
1002841,104,3,D,B,D
1001769,96,5,B,D,D
1004214,103,6,B,B,C
1004836,113,8,A,B,B
1008888,107,4,A,B,C
1001272,114,9,B,A,B
1009221,108,5,B,C,C
1004009,95,3,D,C,E
1001489,90,3,B,D,E
1007509,106,7,C,C,C
1003838,103,6,A,B,C
1006407,97,3,B,B,D
1001892,91,5,C,C,D
1005555,99,4,D,B,D
1007956,103,5,B,A,C
1003239,110,8,B,C,C
1002319,107,7,C,B,C
1002369,118,7,B,C,C
1006420,97,5,D,D,D
1006442,112,6,B,A,B
1008599,105,6,B,C,C
1004023,111,8,A,C,B
1009450,102,4,B,B,C
1005395,114,8,A,A,B
1002069,107,5,A,A,C
1009192,100,5,C,C,D
1002991,105,5,C,C,D
1002214,103,5,A,B,C
1003195,109,5,C,B,C
1000121,96,3,C,B,D
1001077,105,4,B,C,D
1005981,108,5,B,B,C
1007136,105,4,C,A,C
1004753,116,8,B,A,B
1001654,111,7,B,B,C
1001342,105,4,C,B,C
1007870,107,5,C,A,C
1005261,107,7,A,C,C
1007050,108,5,B,C,C
1007263,90,4,D,D,E
1006954,103,4,B,A,C
1001198,93,3,C,B,D
1003332,115,6,B,B,C
1002689,105,6,A,B,C
1005284,103,4,B,B,C
1007700,112,6,A,C,C
1003238,108,5,C,C,C
1007789,96,6,A,A,C
1002843,104,5,A,A,C
1002486,102,4,A,A,C
1005792,91,5,D,B,D
1006386,99,4,C,D,D
1005233,104,4,C,A,C
1008849,104,4,C,C,D
1005628,93,4,D,C,D
1003941,114,7,A,C,C
1001252,104,7,C,A,C
1009436,105,4,C,C,D
1000530,108,4,C,C,D
1006506,99,5,B,D,D
1001604,109,7,A,B,B
1004629,102,6,B,C,C
1007403,98,4,D,B,D
1005575,110,7,A,B,B
1000764,117,6,B,A,B
1004711,111,8,A,C,B
1006562,112,8,A,B,B
1001124,101,5,A,B,C
1004140,92,4,D,D,E
1000843,117,8,B,A,B
1006947,120,9,A,A,A
1009576,117,6,B,A,B
1005938,102,5,C,C,D
1007855,96,4,C,D,D
1008527,96,4,C,B,D
1007850,92,4,D,C,D
1007293,104,7,B,B,C
1009696,118,9,B,C,B
1003203,104,6,B,A,C
1005637,107,7,A,C,C
1009702,116,9,A,A,A
1009946,102,5,A,C,C
1005050,120,6,B,B,B
1002640,120,8,A,B,B
1001226,104,4,B,C,D
1003397,100,5,B,A,C
1006601,111,8,B,A,B
1008552,102,6,B,C,C
1009694,96,4,C,B,D
1005186,115,8,A,C,B
1001800,115,8,A,B,B
1000785,106,6,C,C,C
1001025,95,4,C,B,D
1006552,95,3,C,B,D
1001826,106,7,A,A,B
1006004,101,5,B,A,C
1006862,102,6,B,C,C
1002926,113,9,B,C,B
1007224,111,9,B,B,B
1007139,116,9,A,B,B
1004393,97,3,C,D,E
1004939,102,7,C,B,C
1006518,111,7,B,B,C
1002593,109,6,B,B,C
1006062,117,9,A,B,B
1006813,108,4,B,C,D
1007057,120,9,A,A,A
1003023,109,5,A,A,C
1001902,113,7,B,A,B
1001434,102,6,A,C,C
1002690,105,4,C,A,C
1006275,112,9,B,C,B
1005714,118,8,B,C,B
1008307,111,6,B,C,C
1000099,104,5,C,C,D
1002537,116,7,B,C,C
1008145,90,4,B,C,D
1003025,94,3,C,B,D
1000465,110,7,A,A*,B
1000194,105,6,C,C,C
1003508,110,9,A,C,B
1000821,106,7,C,B,C
1002532,110,8,B,C,C
1002706,98,3,C,B,D
1005605,110,9,A,A,B
1003552,113,9,B,A,B
1009868,115,7,B,C,C
1003873,120,8,A,B,B
1009843,107,6,A,C,C
1009849,107,7,C,C,C
1004052,93,5,C,C,D
1001877,101,6,B,B,C
1003435,103,6,B,A,C
1004396,113,6,A,B,B
1000169,100,6,B,B,C
1001209,111,6,B,C,C
1008048,105,5,B,B,C
1004573,104,7,A,C,C
1002628,107,6,B,C,C
1007574,102,5,C,A,C
1009452,102,6,A,A,C
1008339,91,5,D,D,E
1007792,103,5,C,B,C
1002917,101,6,C,C,D
1006098,101,7,A,A,B
1003551,108,7,A,B,B
1006244,110,9,A,C,B
1000316,107,7,A,C,C
1001717,113,8,B,A,B
1000331,110,6,D,D,D
1009741,103,4,A,B,C
1006773,101,5,A,A,C
1006903,108,5,A,B,C
1003630,110,8,A,A,B
1008512,116,9,A,B,B
1008245,115,9,A,C,B
1000027,101,6,A,B,C
1004940,104,6,C,C,C
1006237,110,9,A,B,B
1004183,114,8,A,B,B
1005522,113,6,B,A,B
1007939,104,7,C,B,C
1007612,95,5,B,B,D
1000178,97,4,B,B,D
1009708,107,4,C,A,C
1006140,108,5,B,B,C
1007535,96,4,D,C,D
1006477,105,7,B,A,B
1000255,110,7,A,B,B
1002404,96,4,D,B,D
1006400,114,6,B,A,B
1008185,102,7,A,A,B
1004745,115,6,B,B,C
1004380,101,5,A,B,C
1002065,97,4,B,B,D
1009453,101,6,C,A,C
1003719,104,6,C,B,C
1006418,102,4,B,C,D
1008134,103,7,A,C,C
1001846,108,6,B,A,C
1004611,104,4,C,B,D
1003147,104,7,A,B,C
1006249,91,5,B,C,D
1009527,108,5,A,B,C
1008995,104,6,B,B,C
1004321,118,7,B,B,B
1006707,97,3,B,B,D
1001500,91,4,D,B,D
1009025,110,9,A,C,B
1002822,108,7,C,A,B
1000206,97,3,D,B,D
1008107,93,4,C,D,E
1008822,117,7,B,A,B
1006956,116,8,B,A,B
1001793,90,3,D,B,D
1008342,101,6,C,A,C
1006632,118,7,B,C,C
1007260,101,6,A,C,C
1008296,101,4,C,A,C
1008720,103,6,A,A*,B
1008629,96,5,D,D,D
1003786,91,4,D,B,D
1000238,113,8,A,A,B
1007402,90,5,B,A,C
1004647,107,5,A,C,C
1008354,112,9,B,A,B
1008253,93,5,C,C,D
1005582,98,5,D,C,D
1001207,115,8,B,A,B
1003442,109,4,B,C,C
1007013,100,7,C,A,C
1002440,115,6,A,A,B
1001924,115,8,B,A,B
1005531,107,7,A,A,B
1003809,98,5,C,C,D
1005827,102,6,C,A,C
1005902,107,6,A,C,C
1001821,103,5,C,C,D
1000930,113,6,A,C,C
1007687,93,5,C,D,D
1009222,93,4,B,B,D
1009690,106,5,A,B,C
1005370,101,4,A,A,C
1004457,100,5,A,C,C
1007832,91,5,B,B,D
1008276,105,5,C,C,D
1003447,105,6,A,B,C
1003796,110,6,A,A,B
1006663,106,7,C,A,C
1007261,104,5,C,D,D
1007408,114,6,A,A,B
1003756,95,5,C,B,D
1009824,109,4,B,C,C
1008232,92,4,D,B,D
1001148,98,3,D,C,D
1007739,95,3,B,C,D
1004071,111,7,A,C,C
1006805,104,6,C,B,C
1005690,105,7,C,A,C
1005113,96,3,D,C,D
1001471,103,5,B,C,D
1001032,99,4,B,C,D
1003467,108,6,B,C,C
1006317,97,6,A,A*,B
1002294,116,7,A,A,B
1003953,92,3,C,B,D
1009077,99,4,C,C,D
1004773,118,5,C,E,D
1004257,102,5,C,B,C
1004025,94,5,C,C,D
1004837,107,6,C,C,C
1008854,101,7,C,C,C
1004197,98,5,D,D,D
1004120,96,1,U,U,U
1008518,120,9,A,B,B
1008384,103,4,A,A,C
1007206,90,4,B,C,D
1007813,117,6,A,C,C
1003007,110,9,B,A,B
1007571,99,5,D,D,D
1002966,98,5,B,B,C
1009639,110,8,A,A,B
1008584,103,7,A,B,C
1007565,90,4,C,C,D
1003533,119,8,B,C,B
1005747,102,4,C,C,D
1002603,117,9,B,B,B
1009551,115,7,B,A,B
1005439,97,5,D,B,D
1003654,113,9,A,B,B
1008200,100,7,A,C,C
1008435,90,4,B,B,D
1002749,102,4,C,D,D
1004613,108,7,A,C,C
1002127,101,5,A,B,C
1004642,103,5,B,C,D
1004006,114,7,B,B,B
1006885,106,5,A,B,C
1004653,98,5,B,D,D
1004244,111,8,B,B,B
1009233,107,5,C,A,C
1003771,90,5,D,C,D
1008896,108,6,C,B,C
1006537,108,7,C,C,C
1009500,105,6,B,A,C
1007354,112,9,A,A,B
1009433,100,5,A,B,C
1007668,108,5,B,C,C
1003457,92,4,B,D,D
1000392,108,6,C,B,C
1000888,120,6,B,C,C
1009753,97,4,C,B,D
1008723,99,3,B,B,D
1004312,99,5,C,D,D
1001620,106,5,B,B,C
1008967,96,3,C,C,D
1006047,108,5,C,C,C
1000543,112,8,A,B,B
1003244,109,4,C,B,C
1003841,91,5,B,C,D
1005426,113,8,B,B,B
1005505,112,8,B,B,B
1001766,112,6,A,C,C
1001356,108,6,C,C,C
1006485,107,7,C,C,C
1007620,113,6,A,C,C
1006434,120,6,A,B,B
1009324,97,4,B,D,D
1009110,114,6,A,A,B
1003348,104,4,A,B,C
1006662,104,4,C,B,D
1004865,93,3,C,C,D
1002703,103,6,B,A,C
1008214,97,4,B,B,D
1002847,101,6,B,B,C
1005242,96,3,C,C,D
1005674,101,7,B,B,C
1006746,102,7,A,C,C
1001104,106,5,B,B,C
1008142,92,5,C,C,D
1000376,93,3,B,D,E
1006905,108,5,A,B,C
1006517,99,4,B,D,D
1005613,114,9,A,A*,A
1009183,107,7,C,A,C
1003504,110,6,B,A,B
1005084,116,8,B,C,B
1007191,103,4,C,C,D
1001278,100,6,B,A,C
1008992,112,9,A,C,B
1007639,109,6,B,C,C
1000565,104,6,B,A,C
1005736,116,7,A,A,B
1009342,103,6,B,A,C
1008010,105,7,A,C,C
1001837,105,5,A,B,C
1002308,98,4,D,D,D
1003331,106,7,C,C,C
1005119,116,7,A,A,B
1009976,109,5,A,B,C
1004637,105,4,C,A,C
1009990,104,5,A,C,C
1004124,108,7,B,C,C
1000511,111,9,B,B,B
1000284,110,8,A,B,B
1007593,102,4,C,C,D
1004839,108,7,C,A,B
1005452,109,5,B,A,C
1005371,97,5,D,C,D
1008075,106,5,B,A,C
1002362,90,3,D,C,E
1009940,109,4,A,A,C
1009435,110,9,A,C,B
1003659,111,8,B,A,B
1003334,102,6,C,A,C
1008396,107,8,A,B,B
1006893,116,7,A,A,B
1002866,116,7,B,A,B
1007430,105,4,B,B,C
1009514,106,6,B,A,C
1001848,114,8,A,C,B
1000041,93,4,C,B,D
1004521,102,6,A,A,C
1005542,116,6,A,C,C
1002394,113,7,B,A,B
1006693,108,4,C,A,C
1002354,93,5,C,C,D
1003988,105,4,C,C,D
1006957,100,6,B,C,C
1002325,108,7,B,B,C
1003556,99,5,B,D,D
1004357,97,3,D,D,E
1009066,90,3,C,C,E
1009962,115,8,B,B,B
1001012,102,6,A,C,C
1005704,106,6,A,A,B
1003114,105,5,B,C,C
1008268,96,5,C,D,D
1002774,95,5,D,D,D
1003834,97,5,C,B,D
1004791,99,5,B,C,D
1002560,108,6,B,C,C
1006868,99,4,D,D,D
1005955,119,8,A,C,B
1009074,113,6,A,B,B
1002862,111,6,B,B,C
1006021,104,7,B,C,C
1009604,117,8,A,C,B
1007544,103,4,A,B,C
1002490,105,4,A,B,C
1003074,106,7,A,C,C
1000744,111,8,B,C,C
1001067,110,9,B,A,B
1001102,101,4,A,B,C
1006216,101,5,A,A,C
1003356,110,9,A,C,B
1007582,111,6,A,C,C
1004269,102,6,A,B,C
1007484,92,4,C,C,D
1001326,103,4,C,C,D
1005705,110,8,A,A,B
1001088,119,9,A,B,B
1002524,95,3,D,D,E
1001894,102,5,C,B,C
1001302,102,5,A,A,C
1002597,116,9,A,C,B
1001470,105,5,B,B,C
1007144,98,4,B,B,D
1000368,109,7,B,A,B
1004523,102,6,C,A,C
1008183,95,5,C,B,D
1003836,98,5,B,C,D
1007854,119,9,A,A,A
1003990,108,7,B,B,C
1003022,106,7,C,A,C
1001709,103,4,A,A,C
1000147,107,4,C,A,C
1004100,107,7,C,C,C
1006349,107,5,A,B,C
1007737,106,6,B,A,C
1003529,112,7,B,B,B
1000211,105,4,A,C,C
1004133,97,4,B,C,D
1002122,100,5,C,A,C
1000348,90,6,B,B,C
1006642,120,5,C,C,C
1009869,112,9,A,B,B
1003501,98,5,B,D,D
1003723,103,7,B,C,C
1002363,100,5,A,C,C
1001673,117,7,A,B,B
1007079,94,4,A,B,D
1002790,106,4,B,C,D
1005744,104,6,B,C,C
1001066,112,7,B,A,B
1002263,104,6,C,A,C
1003094,91,4,B,C,D
1002600,103,6,A,B,C
1006099,97,5,C,C,D
1001176,106,6,A,B,C
1008524,116,6,B,A,B
1009408,91,3,D,B,D
1002548,99,5,B,D,D
1008082,101,6,B,D,D
1008509,102,6,A,A,C
1000490,111,7,B,C,C
1001962,104,5,B,B,C
1009420,108,7,B,B,C
1007463,100,5,B,C,D
1006094,107,4,B,A,C
1009003,111,7,B,C,C
1001657,99,3,B,D,D
1004830,111,7,B,A,B
1002091,105,7,C,A,C
1001765,113,8,B,C,C
1009518,103,6,A,B,C
1000554,108,5,A,C,C
1006072,105,7,A,C,C
1005933,104,5,B,A,C
1000422,107,4,C,C,D
1004351,109,6,C,B,C
1008656,95,3,D,B,D
1007042,116,9,A,A,A
1001834,90,5,B,B,D
1008446,100,4,C,A,C
1002405,104,6,C,A,C
1006224,108,5,C,B,C
1009181,118,6,B,C,C
1000435,90,3,D,D,E
1002473,101,4,A,A,C
1009490,90,3,E,U,U
1003752,105,6,A,A,B
1009781,107,4,C,B,C
1002453,118,9,A,C,B
1002666,106,5,A,B,C
1004934,113,6,C,C,C
1001549,110,7,A,B,B
1007670,102,4,C,A,C
1004933,94,4,A,C,D
1007902,107,4,A,B,C
1003901,93,5,B,B,D
1004738,115,6,B,C,C
1007772,104,6,B,B,C
1005211,115,9,B,A,B
1006357,101,5,C,A,C
1005373,107,5,B,B,C
1008479,107,4,B,B,C
1009622,105,5,A,A,C
1001019,102,6,B,B,C
1008243,108,8,B,A,B
1009477,98,3,C,D,E
1009166,95,5,C,D,D
1004243,115,8,A,A,B
1000858,111,7,A,C,C
1000640,106,4,C,A,C
1002207,118,9,B,A,B
1000317,103,4,A,B,C
1006944,116,8,B,A,B
1008455,106,4,B,A,C
1008908,97,4,B,B,D
1003590,120,7,A,A,B
1003493,113,8,B,B,B
1007517,104,4,B,A,C
1001240,111,9,A,A,B
1003224,102,5,A,A,C
1004425,112,8,B,B,B
1004209,90,5,B,D,D
1007391,97,4,C,C,D
1002293,113,6,B,B,C
1005623,103,6,A,A*,B
1004191,107,7,C,C,C
1002089,94,5,D,C,D
1005400,120,6,B,B,B
1007645,115,6,A,C,C
1000006,103,5,A,A,C
1003975,102,7,C,C,C
1005238,113,7,B,B,B
1002677,120,8,A,B,B
1000883,113,7,A,B,B
1006103,120,6,B,C,C
1002150,98,3,C,B,D
1005090,98,3,C,B,D
1004314,95,5,D,C,D
1006833,109,4,A,C,C
1008735,106,7,B,A,B
1002958,104,7,B,B,C
1002753,111,9,A,A,B
1001082,115,7,A,B,B
1007508,93,5,C,D,D
1002575,100,4,B,C,D
1006558,112,6,B,B,C
1005408,101,6,B,C,C
1008687,99,5,B,D,D
1009176,113,6,A,B,B
1001560,95,3,D,B,D
1000730,103,7,A,B,C
1008438,108,7,A,C,C
1005219,100,4,C,C,D
1009366,111,7,B,C,C
1008904,100,4,C,B,D
1008851,116,7,B,B,B
1006026,104,5,B,A,C
1002721,110,9,B,A,B
