Ref_ID,SATS,GCSE,GCE_AS,GCE_A_level
83084656,119,3,B,B
54923154,115,9,B,A
34509383,93,4,D,C
39752790,92,4,U,A
89617901,117,5,A,A
23402041,93,1,U,U
20179240,109,1,C,C
64703240,98,4,U,U
19495114,120,2,A,C
48661285,96,1,C,D
38587601,115,5,B,B
30701254,106,2,C,D
30899320,107,5,D,D
77442040,84,3,D,E
29237597,82,1,U,D
48537163,102,2,C,C
33964038,106,3,C,B
78583638,93,4,D,D
98679259,93,3,C,U
50141381,110,4,C,B
96470118,110,5,A,C
15864855,103,2,D,D
64215362,112,3,B,C
70409236,92,2,E,D
10521462,100,1,B,D
96877815,120,4,A*,A
35966298,105,2,C,C
76691125,105,5,C,D
16056958,120,9,A,A
29850618,90,1,U,D
74285083,112,7,C,B
51488326,120,7,A*,B
49990437,101,2,C,B
86333789,113,6,A,B
16186506,94,1,D,E
20320610,97,4,E,D
67501011,108,4,D,B
84160705,112,6,U,E
36653356,115,9,B,B
40188803,120,2,A*,B
64137225,103,2,C,D
21294245,116,2,C,U
59136718,101,4,E,A*
85606490,113,4,C,C
31810606,106,3,C,C
60850468,108,3,D,D
36205754,108,2,B,A*
34467989,88,2,U,D
67941361,93,4,E,E
90208579,105,5,C,D
93663262,87,2,U,E
81660703,112,4,C,A
52362103,113,3,B,A
18896470,107,3,B,B
41380490,93,1,E,U
67444409,118,8,B,A
23658176,120,4,A,C
62060487,105,1,C,B
46778958,109,4,A,B
25397639,106,5,C,D
23888078,109,3,C,B
40591598,103,1,C,D
40209230,104,3,D,C
43899298,113,7,B,A
27523751,120,5,A,B
70260382,90,2,C,C
38119677,103,2,C,C
73103092,92,3,D,C
58776593,120,4,A*,A
89851165,98,6,D,B
46727214,90,3,E,U
64370086,110,4,C,C
22464045,120,2,A*,C
61108548,111,5,A,C
85924965,106,3,C,C
92877676,108,7,U,C
64104547,118,1,A*,A
92572980,95,4,E,E
48450604,103,4,D,C
35570070,99,4,E,C
19496807,92,1,C,C
61414611,101,1,B,C
34433936,115,4,A,C
36730853,110,5,C,A
80004605,110,6,B,B
84995121,105,3,C,B
74060807,109,2,D,D
77339764,96,4,U,C
88052816,101,4,B,B
41537271,106,3,B,B
92716026,107,4,D,B
81554816,107,1,D,C
81618544,103,3,B,B
16153524,100,5,C,D
40852894,120,6,B,A
88043257,113,1,B,B
90965295,108,5,C,B
47841083,102,2,B,B
15128634,99,1,C,C
43132768,103,1,D,B
65697024,107,1,D,D
55214936,85,1,E,E
42198418,88,2,E,E
76665502,98,3,D,C
62884659,106,4,C,D
16332283,102,4,D,B
34416013,119,3,B,C
40856337,89,2,D,E
59889203,96,3,E,E
43413496,119,6,A*,C
38154974,105,1,D,B
46370217,113,2,B,B
64851036,120,1,E,B
24937415,97,1,C,U
55937870,103,1,D,C
44412168,101,2,D,B
71873065,84,3,D,E
72145990,101,2,D,C
18200143,113,6,A,C
18364436,109,2,B,D
39325177,110,6,A,A
83286367,100,1,D,D
70782973,97,1,E,C
38897111,117,6,B,B
89252479,99,3,C,C
69433690,107,1,A,D
24761500,106,3,B,B
30920047,119,5,B,B
72844455,114,6,B,A
22828510,91,2,U,E
91571290,92,1,E,U
41145696,110,2,U,A
46083085,103,3,D,B
90545170,99,1,U,U
51541583,114,7,B,B
65370611,106,5,C,C
39815090,105,2,B,B
54441206,112,6,E,E
57621205,100,4,D,B
78961497,120,9,A,C
42221710,96,1,U,E
73727087,111,4,B,C
15531152,118,4,D,A
44156997,90,4,E,B
16670112,101,3,C,B
88806508,115,9,A*,B
27857366,116,6,A,A
94973941,102,1,D,D
92439840,97,2,D,U
29091400,114,3,B,A
57983030,116,4,B,A
81381894,92,1,D,C
11909681,92,1,U,E
94689836,106,3,B,C
93767815,110,6,C,A
29736051,101,5,C,C
63842340,111,6,A,C
96817758,97,2,D,C
85836290,83,3,D,U
88909848,100,5,B,C
39688210,105,5,B,D
85767525,101,3,C,C
44951226,92,3,D,U
15036494,86,3,E,E
77594566,99,3,D,D
48831363,113,3,C,A
50223308,117,9,A*,A
47527134,116,4,A,B
90137583,96,2,C,D
93380801,92,1,E,U
88299227,109,2,C,B
64127664,110,2,A,A
23293843,108,3,D,B
21243249,84,3,E,E
38463862,95,4,E,E
48385308,104,5,D,C
11654807,109,1,B,B
40107283,112,1,A,A
98244126,105,2,C,B
42665961,107,4,D,B
32875237,105,3,E,A*
32669978,111,5,C,A
79770252,107,3,D,D
61618231,105,5,B,B
36113470,101,2,D,C
55804887,105,5,B,B
33407264,109,3,B,D
24381411,107,1,D,B
73582036,108,4,D,C
86238970,117,6,B,C
76730489,107,3,D,B
81530458,98,4,E,C
90576933,113,7,B,B
14843097,90,3,E,E
21910651,93,2,U,C
16265924,107,8,A,D
80102600,109,1,B,C
86515273,92,2,U,U
89137797,100,3,C,D
63521892,98,4,C,C
37930666,99,1,E,D
92559951,113,1,A,C
29061453,111,1,C,C
90570632,104,5,B,B
34666305,99,4,C,C
11363955,91,4,D,U
29249215,118,8,A,C
41902570,110,7,B,B
61435961,97,2,D,D
29183962,111,7,A,C
57569973,103,1,B,C
33269203,101,3,D,D
43355614,108,3,C,D
29186228,97,3,U,C
75750085,101,4,C,B
84184129,105,7,B,C
19899906,99,6,B,U
46381734,111,2,C,C
13881161,120,1,B,B
57926765,96,3,E,C
16742886,87,1,U,U
88184897,84,2,U,E
46002788,102,2,E,A*
74380785,97,1,C,D
42487364,106,5,C,B
26964618,105,4,E,A
61823677,88,3,D,U
52259695,86,1,U,U
69984115,107,5,D,C
22839517,105,1,B,B
33621025,100,3,B,C
65065241,87,3,D,D
76335255,109,5,B,D
45995133,117,7,A,C
90567611,107,2,C,C
98620857,96,4,C,C
84144694,104,1,D,B
82178204,90,4,U,C
86223577,115,7,B,C
50158974,105,2,D,C
26932837,86,3,U,U
33565628,101,5,B,D
13814006,109,1,D,D
44507775,101,4,B,B
75530398,101,2,C,C
84871927,92,1,C,D
98591563,110,8,E,D
79758228,98,3,U,D
87893657,82,1,U,U
32965779,100,4,B,B
40728514,114,2,C,C
27129366,100,3,D,B
71021827,120,3,A*,C
15564954,108,4,C,C
84545794,107,4,D,B
41838956,103,4,C,C
53373602,103,3,B,B
49805719,101,2,C,B
46961914,101,4,B,D
31631228,109,1,D,C
79823128,95,1,U,U
34094099,93,3,C,C
10445389,93,4,E,D
32969902,120,7,U,A*
94748262,109,3,B,C
23143125,107,2,B,B
46185649,93,3,E,U
84841226,110,4,A,C
68853722,103,5,C,C
10800191,106,1,B,D
21772816,94,2,U,D
79421495,106,4,C,B
76719318,100,2,B,C
80005385,96,4,D,U
67488126,111,2,B,A
21736981,89,3,D,U
23343356,110,5,C,B
21776087,111,6,C,B
86955879,95,2,D,D
10842532,96,4,E,C
66597497,102,5,B,C
42161746,107,5,B,D
99188737,102,3,C,B
95400079,108,1,B,C
32560482,120,2,B,A
72251270,99,2,C,D
57210773,87,2,D,E
37084974,112,2,C,B
57525761,120,8,B,A
83557475,108,5,D,B
17804660,93,2,C,U
86401659,103,3,C,B
19154188,93,2,U,D
68592974,110,3,A,A
81190645,90,1,D,C
64653747,101,5,C,C
34150222,94,4,D,E
57968772,105,1,D,C
64140677,100,2,D,B
88458894,106,1,D,D
80857099,104,3,C,B
70558515,94,7,U,B
77992717,110,2,A,A
39940902,104,3,D,C
43065487,94,4,E,U
71432039,120,6,B,A
14505287,109,2,D,D
15280949,102,5,D,C
45617649,118,4,A*,C
74134523,120,1,B,A*
98482666,103,3,B,C
41596993,107,1,C,B
64960779,94,3,D,A*
69615755,103,5,C,B
22958670,102,4,D,D
73749163,106,4,C,C
19701086,107,2,D,B
65433305,110,7,U,E
53464228,106,5,B,C
81337186,92,2,U,E
31476118,95,4,C,E
44244383,99,3,C,C
73005751,101,2,D,C
85149515,115,4,A,A
20412250,92,3,E,U
38339747,100,5,D,C
15269161,114,1,A,A
15828167,101,3,D,D
99266693,109,5,C,B
37513268,103,1,C,D
28296312,107,4,B,B
93137203,102,1,B,B
89277533,111,6,A,D
19857443,89,3,E,U
29444364,100,5,B,D
54775468,107,5,C,C
38626125,109,5,C,D
56025353,119,4,A*,A
82959807,100,4,B,B
27971783,119,3,A,C
58232794,97,4,U,D
67430106,117,4,A*,B
87992755,112,7,B,B
68645641,95,3,D,C
62185040,107,2,D,C
75115754,103,4,C,C
92820336,110,3,B,C
61658853,102,3,B,C
84740044,101,5,B,D
14330675,118,7,A,A
68445947,103,6,E,U
19757685,112,3,C,C
84640012,102,5,C,B
26613549,120,8,A,C
82954331,97,2,E,E
15016401,98,2,C,E
93321089,119,9,B,A
81860558,100,1,C,D
62002579,120,5,A*,A
35413194,113,1,B,C
81410272,102,1,C,C
96751417,86,2,D,D
45788027,104,5,D,B
57842561,105,1,B,B
29072351,116,4,D,U
92604980,120,5,A*,A
98974638,97,2,D,E
97335366,112,3,A,C
53729533,112,3,A,A
13340843,115,8,E,E
96062731,109,3,B,C
69634695,85,2,U,E
74276034,102,2,D,B
44459891,92,2,C,E
90660077,102,1,D,B
16295389,114,6,A,C
19084318,107,5,B,C
92615733,115,4,B,B
92974893,107,4,B,D
20259219,91,2,C,D
71851542,80,3,U,E
89496191,105,5,D,C
36704095,102,5,C,D
25324417,94,2,E,C
74331953,87,2,U,D
44630527,97,2,E,D
79174424,102,4,D,D
37849057,111,5,A,C
84076026,106,2,D,C
28724936,120,3,A*,C
84528835,94,4,D,E
72173901,113,3,B,A
52240198,104,4,B,D
57575075,111,1,C,A
45534624,100,1,D,C
80961070,115,1,A,A
60575640,107,5,D,D
72230709,97,2,C,C
78959200,104,4,C,D
73020723,102,4,C,C
20069745,109,2,D,C
30948061,92,4,D,E
29796613,104,1,B,C
18220550,108,5,D,B
75826855,104,2,B,B
15342280,117,7,B,B
21320498,112,4,B,A
15475781,104,1,B,C
45818984,106,5,U,C
23692927,107,8,C,E
31334327,108,5,B,D
71101198,86,3,U,E
10001032,101,1,C,C
46521794,89,2,E,E
61369309,117,3,A,A
21852486,103,5,B,C
29440301,102,5,B,B
53792683,113,7,B,B
46422338,108,2,B,D
78770426,93,3,E,D
86165623,103,3,B,B
98090423,101,1,B,D
51612402,87,3,D,D
97269169,97,2,D,D
92821378,102,4,A,C
15303895,103,3,B,D
20109841,89,2,E,E
67745700,116,1,A*,B
40501665,103,3,D,D
76061723,104,3,D,D
50009402,108,5,B,C
80952051,96,1,C,U
64631547,109,3,C,D
66555457,100,5,B,C
20875417,95,2,U,E
42062275,110,1,C,A
89329051,119,7,A,D
36947567,111,7,C,C
57968148,113,5,A,C
69373160,99,3,U,C
55771355,88,1,D,E
56936050,119,5,A*,B
37679818,120,7,A*,C
42507008,119,6,B,C
18414650,101,4,C,B
24847735,92,3,E,C
28458797,93,1,U,E
95960201,87,3,U,D
19869678,103,4,B,C
12541996,120,2,A*,A
53371659,103,5,C,D
53769541,107,3,D,C
61935500,118,4,A*,B
40515887,100,1,C,D
84303905,120,6,B,B
92820974,120,1,A*,C
89183082,103,3,C,B
77988632,98,1,U,C
16015512,111,2,C,B
51085398,101,4,D,C
44988620,92,2,E,E
47848550,117,9,A*,C
47857343,116,7,A*,A
36302529,106,4,C,C
58541312,91,2,D,C
14084543,92,2,C,U
75245629,105,1,D,B
79854255,99,4,C,C
89874509,101,2,B,B
89917893,114,5,C,B
68309996,111,5,B,B
52094623,118,2,B,A
72526903,94,2,D,C
42572891,101,3,A,U
14744919,112,3,B,C
87551617,108,4,B,B
34758068,119,6,A*,A
32056583,108,4,C,C
50039266,120,7,A,C
61438123,109,4,D,C
34558374,115,1,B,C
92694909,101,1,C,C
98635875,104,2,D,C
90949690,113,5,B,C
62321572,120,1,A*,A
81251633,111,4,U,D
39848402,103,3,C,D
71687068,118,8,A*,A
78005250,82,1,U,U
44976717,90,2,U,D
29032180,111,7,C,A
65301023,104,3,D,C
75724868,110,4,C,B
65136362,105,4,C,D
12867095,110,4,C,B
44311013,96,1,C,U
44253144,110,1,B,C
86555693,114,6,B,C
29927449,116,4,B,B
30141234,120,9,A*,B
71622533,106,1,U,D
84311687,107,1,B,D
37262566,89,1,U,D
46523397,99,4,U,E
45638002,102,5,C,C
94017718,115,2,A,C
40611447,98,4,E,U
59466739,112,4,C,C
56261476,104,2,B,C
18873519,102,3,C,B
30213639,106,4,C,C
65992946,100,4,B,C
20556341,100,5,D,D
50038649,87,3,E,D
23933331,102,2,B,D
10601524,99,3,U,D
85609772,99,2,D,C
30909161,108,5,B,D
74257927,111,1,A,C
37332376,106,3,B,D
32231408,114,1,C,C
61405463,110,3,B,A
55255966,101,4,C,B
86601081,99,2,U,E
13711415,107,3,B,B
32100622,110,3,B,B
78208037,118,4,B,C
11383734,116,3,B,C
86058386,99,2,D,U
25304265,103,2,D,C
36434393,111,7,C,A
92568862,115,5,B,A
32874986,113,2,C,A
95616710,103,3,B,B
51159490,91,2,E,C
29713237,94,1,U,D
27825065,107,4,B,B
20237585,107,1,B,B
75460922,93,2,C,U
23187594,104,4,C,B
67399240,110,2,C,B
72753981,92,4,U,U
49671740,115,6,A*,A
13866047,100,5,D,D
26445931,117,1,A*,B
47880802,99,3,D,D
72494438,94,3,C,C
88026510,99,3,D,U
47018819,103,4,C,D
44852864,100,5,B,C
88501935,102,5,D,D
35011992,107,2,D,B
75823868,102,2,B,C
68462713,103,2,B,C
47763231,87,2,U,E
70383007,108,4,E,A*
58295578,103,2,D,B
15409625,120,3,A*,A
72606378,95,2,D,E
58469409,86,2,E,D
14499628,110,5,B,C
60010264,107,1,D,B
78999034,94,1,D,E
62666000,89,2,E,D
86986177,119,4,A*,B
68155447,118,6,A*,C
32606130,80,3,U,D
68285132,99,2,E,C
31809604,120,2,A*,B
20114678,99,3,D,E
67433304,99,4,U,D
68049576,101,1,B,C
58714455,93,1,C,D
29716758,87,1,D,U
90290616,115,7,A,B
25284192,86,3,U,U
18288557,106,3,B,B
79174227,113,6,A,A
73470535,89,5,D,A*
19468866,95,3,D,E
58757504,116,1,A*,B
69868147,109,1,B,D
41758002,98,3,U,E
51424088,116,5,B,A*
52648911,116,1,A,B
66267412,107,3,B,B
56981545,95,1,C,E
80489146,100,4,D,B
33125003,107,2,B,B
79184977,102,2,D,B
74763592,113,1,C,B
58088719,89,1,E,D
81026455,89,1,D,E
24201803,106,3,D,D
21612419,99,3,U,C
26206606,98,3,E,E
31667512,86,1,E,U
32964736,104,2,B,B
86260884,103,1,D,D
89963795,111,4,B,C
71177435,105,3,B,D
66922451,103,5,D,C
21165889,116,1,B,C
73399532,91,3,C,D
42394704,109,1,C,B
53968187,87,1,D,U
60347903,96,7,U,U
92098047,92,3,U,D
89345975,112,2,B,B
57209809,103,4,C,C
83111164,104,2,C,B
49677465,93,4,U,U
33684536,101,7,U,A
79257568,96,2,C,D
96121099,108,2,C,C
28023033,94,3,C,D
13443146,117,1,A*,B
77358849,87,3,D,U
17529214,96,1,D,D
50880880,120,6,A,B
55513696,100,5,D,C
72916619,91,2,E,D
21776575,106,4,E,C
77609772,99,2,C,E
98132860,96,4,D,E
86907906,93,1,E,U
69544621,120,4,B,A
43968325,101,2,B,B
98294731,85,1,D,D
12069352,119,3,A,A
42555721,110,3,B,C
49779299,96,1,D,E
30340588,95,4,D,C
85833142,111,3,B,C
35411391,102,3,B,C
78103043,85,3,U,E
85974517,120,2,B,C
65478978,100,5,C,D
60900868,119,6,A,B
88003201,117,5,A,C
31569777,94,3,C,U
10530309,114,4,C,B
49417665,97,4,D,E
58029084,85,3,U,D
67744646,100,3,C,B
89124834,108,4,D,D
70158140,99,3,C,D
96315987,101,2,C,C
38244691,115,7,A*,C
21730602,105,1,C,C
99983322,96,1,D,E
64795823,111,4,A,B
34507678,106,4,B,B
92512616,80,2,E,E
24397229,108,2,B,B
19307084,108,4,C,C
41912030,104,3,C,B
56895598,113,2,B,C
63835057,97,1,C,C
32909570,107,1,B,D
11523276,88,3,E,D
16605850,108,2,D,C
80624587,120,7,B,A
54092220,94,1,E,U
39657941,96,1,A,D
31579534,97,1,U,C
51081889,105,5,D,D
14893430,93,3,E,D
17714150,108,1,C,C
62610259,112,3,B,B
13174582,109,3,B,B
78421745,86,2,D,E
90761321,114,7,C,B
18776821,113,2,C,B
55312433,112,7,A,A
88372025,108,3,D,C
97519696,106,3,C,D
76021974,114,5,C,B
24205771,120,6,A*,A
23610072,94,4,E,E
32203598,115,7,E,A
95854276,103,5,D,B
76848248,103,3,U,E
48626351,89,1,U,E
45363067,101,4,D,C
53951625,94,1,E,U
33143259,99,1,U,C
88935275,93,1,D,D
60034881,100,4,A,A
51062275,100,5,D,C
72926283,105,2,B,B
10229543,88,1,A,A
64302517,90,2,C,D
51853339,108,2,C,D
51062165,96,4,U,C
21267491,115,4,B,C
48676406,106,1,B,D
72457826,110,5,A,C
13904321,118,6,U,A
31064798,101,5,B,D
12617275,98,2,D,E
38353185,113,7,A,B
59342458,109,5,C,B
75737008,102,4,B,C
85259690,118,6,A,C
63857453,102,2,D,C
48562763,104,5,D,D
33370831,104,3,C,B
45053782,95,3,D,E
99363296,105,1,D,C
14924340,118,9,B,B
86700729,108,5,B,D
71921456,104,1,B,B
25545745,102,2,B,D
97322139,107,3,D,U
66793343,111,2,C,E
44411759,110,4,C,A
99198259,101,2,D,B
14786789,107,1,B,D
98709421,109,2,D,D
30023277,94,3,D,E
59145952,106,3,D,B
13287586,82,3,E,D
84973020,109,2,B,C
60355291,111,5,C,A
29913089,111,3,B,A
43124798,100,1,D,B
39124689,107,3,D,B
55363478,118,6,B,A
19236187,118,7,D,B
19901164,104,4,D,D
58582353,105,4,B,B
28085404,115,6,B,C
72808134,89,2,E,D
99773668,101,1,C,D
64955785,117,2,A*,B
60223002,114,7,C,C
78119220,108,3,B,B
94622877,89,4,C,A
28975385,104,1,U,A
59362140,98,1,U,D
75999646,107,1,D,C
61180769,96,3,D,U
80137371,94,4,U,E
45471924,83,1,D,E
53593643,116,8,A*,C
33433023,100,1,B,C
75716955,106,2,U,B
53583846,104,4,B,D
21563968,93,2,U,D
60058102,91,3,A,B
22888031,94,4,U,D
60213445,97,2,E,E
83849978,108,5,B,B
84018779,96,3,U,D
94049393,120,2,A*,C
53760358,114,8,D,C
16360019,112,5,B,A
16711973,103,4,B,C
88619439,119,4,A,A
61021006,102,2,B,C
24789933,104,3,E,E
35894783,106,2,C,C
87522625,111,2,C,A
52710425,110,6,B,C
15900878,99,3,D,C
58356472,99,3,C,E
96195027,110,3,C,A
76712212,111,3,C,B
63346329,100,1,C,D
78807784,88,1,U,D
27506010,102,1,D,D
32929400,110,7,C,A
95621901,120,5,A*,C
12809826,92,2,C,D
65264840,100,2,C,B
53982653,100,7,C,A
84226416,118,3,A*,A
91126882,104,5,C,U
30613077,95,1,C,D
91712875,110,2,A,B
51932471,100,5,C,D
36262063,92,1,U,C
75247470,95,1,E,E
62446696,120,5,A*,B
45511277,108,5,C,D
31575482,105,3,E,C
47072633,102,4,D,B
18381942,107,2,B,D
11272111,107,2,B,D
42405103,107,1,B,C
95458828,105,2,D,C
17131433,113,2,A,A
34535068,104,5,B,C
37681857,94,7,B,A*
32153459,98,8,C,A*
89883198,84,2,U,U
84442982,120,9,A*,C
90467467,113,3,C,E
93937429,96,3,U,C
23463693,101,6,A,E
56369967,98,2,C,E
31202608,119,3,A*,C
23231499,90,7,C,E
13439971,105,3,B,C
54119315,103,4,D,D
10936398,112,5,A,C
71897700,103,5,B,D
21701966,86,2,E,U
91371596,101,1,C,D
87172361,94,4,C,U
20800019,105,2,D,B
66905923,118,1,A*,C
16918508,87,1,E,E
88018342,96,1,D,C
61143113,98,3,D,U
43558500,100,2,D,D
80138623,111,1,B,C
51066852,102,7,D,A
55358506,108,4,C,D
47819573,98,4,C,C
81037891,106,5,B,D
32340631,112,3,B,C
61879523,97,4,E,C
78834642,112,5,A,B
10885707,105,3,D,D
27538187,114,4,A,B
43355662,102,2,C,C
98429782,108,1,D,B
85492553,104,1,B,D
11584891,103,2,D,D
58829914,107,3,C,C
16491401,109,5,C,D
91761227,92,2,U,E
94126455,118,7,A,C
18922958,85,3,U,E
38850732,97,3,E,U
55479069,103,3,B,B
73793671,108,5,C,D
15972144,120,4,B,B
19403623,85,3,U,D
75251039,99,1,D,D
88776292,83,2,U,E
61189232,104,5,C,D
38145928,107,2,B,D
29799004,120,1,B,A
64213811,105,4,D,B
29389731,114,3,B,C
58200786,110,3,B,A
97554587,100,3,B,B
88272372,90,3,D,D
41393086,107,2,D,B
85284443,89,1,E,D
99743553,117,3,A*,A
55849960,102,3,B,D
28510729,116,7,A*,B
31723132,99,2,D,C
21076915,107,3,D,C
50189705,106,4,B,C
12742292,104,5,C,C
91527698,100,4,D,B
10189269,108,1,B,C
97585508,95,4,E,D
17543400,92,4,D,D
21651628,116,9,B,B
34895845,111,1,D,D
47436392,105,3,A,A*
43867905,120,8,A,A
66385209,101,5,C,C
26368523,117,3,A*,C
85194161,106,1,D,D
67958888,94,1,C,C
75429345,120,8,B,A
65561284,114,4,U,E
21503953,103,1,C,C
72227181,111,6,B,C
91599916,100,5,D,B
63716810,112,7,A,A
52601763,80,3,E,E
47495084,94,1,D,E
76802602,114,7,B,C
80549102,102,4,D,D
84752401,106,1,B,B
38793469,91,7,C,E
59082041,120,6,A,A
59073334,116,1,U,A*
79553930,102,5,D,C
46026993,100,4,D,D
66458909,114,3,B,B
59521005,120,2,B,C
62061029,114,3,B,A
21187045,120,7,B,C
66072499,95,2,E,D
31782456,96,1,U,E
28471873,92,3,E,D
80498942,108,2,C,D
19543776,106,5,B,D
69405976,102,5,D,D
87239624,112,6,B,B
86885912,116,6,A*,B
58354355,89,3,E,U
75486108,98,4,C,E
77715353,112,6,C,B
36035164,99,4,E,U
61767384,96,8,E,D
69816341,114,4,A,B
72398679,91,3,C,U
79247546,101,3,B,D
24131867,107,4,U,U
86256043,98,2,D,C
81481932,112,1,B,B
63701309,98,4,D,U
37722552,118,5,C,D
84257695,103,2,C,D
33675113,111,5,A,C
33278393,111,3,B,C
32990455,98,2,U,D
83207049,83,3,U,U
89777114,108,1,C,D
81475906,105,1,B,B
84285425,110,5,A,A
61133756,102,3,C,D
55762974,100,2,B,D
63234949,120,5,A*,B
47759970,89,2,E,E
44529873,111,4,C,B
49810889,98,3,D,U
14495425,101,3,D,D
44782958,101,2,D,B
78602360,96,2,U,E
17926057,110,1,B,C
44341068,118,3,A,C
19504711,109,2,B,B
35784191,105,3,D,C
60248622,94,2,D,E
55376305,109,1,C,B
27302792,120,2,U,B
71911411,100,5,C,U
66332052,100,4,B,D
50869733,98,6,E,C
31195994,99,4,D,U
78464107,80,3,D,E
51290657,108,1,D,C
10043945,96,1,E,U
90147629,88,3,E,U
30105223,112,1,C,B
88099819,93,4,U,D
62823793,101,1,D,C
51103482,119,5,C,U
46390991,90,3,D,E
85684508,89,5,U,B
42537581,107,5,B,D
78283132,115,8,B,C
96784225,88,1,D,D
71205844,108,5,B,C
98098689,110,8,U,A*
67931030,83,3,U,E
74659223,112,3,C,A
84936692,113,3,B,A
81265813,101,5,C,B
64629335,117,2,A*,A
20959354,115,4,B,B
32605071,105,4,D,B
74719679,99,1,C,U
49518028,94,4,D,E
38403256,104,2,C,D
95565784,110,4,B,B
81492884,101,2,B,D
34068335,82,3,D,D
29720103,117,6,A,A
58220783,106,5,B,D
78527031,100,1,C,B
36512992,113,7,A,B
24521365,119,7,A,A
28284078,80,1,U,E
51262002,108,5,C,C
21024670,90,3,D,U
23900314,109,3,B,B
46016793,105,5,U,C
35049305,110,1,B,C
41684261,99,4,E,U
65505819,85,2,E,E
81561050,99,2,E,E
25653892,108,5,C,C
67863792,114,2,U,B
73715451,92,4,C,U
53659779,114,7,B,B
95683746,98,1,U,E
43224481,108,1,B,D
93030819,99,1,E,U
25986510,106,3,C,B
36201185,113,7,B,C
47514957,92,4,D,E
60181814,97,2,D,C
37069275,106,4,B,B
95201466,120,1,A*,A
51508188,95,4,E,U
35013868,120,6,B,B
74561487,120,5,B,A
69480620,103,3,D,D
53756290,101,3,C,C
73369417,97,3,U,E
91301483,103,5,C,D
35891223,90,3,U,E
46204123,103,2,D,D
83906347,119,7,B,C
83310796,98,2,C,U
24226051,102,3,D,C
56663127,87,2,E,E
37431544,108,4,B,B
87054184,107,2,B,D
42143066,105,4,D,D
81456357,102,1,B,B
80008537,101,5,C,D
94268538,109,2,B,C
43862319,104,5,C,C
25655161,107,2,C,B
84717737,106,1,E,U
67666407,115,1,A,C
74456988,111,3,C,B
55213491,106,3,B,C
18957339,119,4,A,B
98462824,108,3,D,C
90285634,117,8,A*,A
16050607,110,4,C,C
57092057,86,3,E,A
78603297,117,9,B,C
33719108,105,4,C,B
18359289,103,8,A,B
78813425,107,4,D,D
22185470,101,3,C,D
15962446,106,2,E,A*
15318415,98,2,D,D
97454661,117,9,A,A
24080992,103,5,C,C
78578164,100,1,D,B
14893216,95,1,E,C
15807340,107,5,B,B
98703578,106,4,D,D
20092471,108,1,D,B
52378541,94,1,E,E
94880914,88,1,E,D
35327197,110,6,A,B
58625172,119,8,C,E
66500230,94,2,B,D
87313628,120,9,A*,A
27626700,107,3,B,C
32995540,104,5,B,C
19128867,100,1,B,B
61058841,90,3,E,D
18922519,114,3,C,A
63265833,96,3,D,U
80076193,96,3,C,E
57783570,114,7,B,A
10167138,85,3,E,D
76991201,89,6,D,E
22300080,104,5,B,B
38224454,107,3,D,D
90761717,109,2,C,B
77856912,101,3,D,D
25075443,120,4,B,C
92212646,102,5,C,C
81662238,102,5,D,B
36255271,96,3,A,B
89116413,105,3,D,C
72271795,110,4,A,B
13556950,116,2,A,B
45838926,89,1,E,U
83574719,102,8,D,E
51106917,108,1,B,C
66300841,110,7,C,C
68795723,104,1,C,C
58959612,109,3,C,D
47767644,96,2,U,C
63079170,120,4,B,C
43279428,114,6,B,B
44125081,91,2,E,C
31378137,93,1,C,C
19662753,94,2,U,E
20672724,111,1,C,C
51884982,91,4,D,E
21397402,101,4,C,C
98160233,109,4,B,B
34674951,103,5,C,B
48126702,107,5,D,D
20735457,93,6,B,E
83090459,110,5,C,A
53304180,98,3,E,E
12099452,101,1,C,B
42572497,106,2,B,B
84396214,105,3,C,A
70928417,104,4,C,B
91293735,96,3,U,U
41036988,101,5,D,C
90488031,104,5,B,D
96311142,90,1,E,C
95987628,99,4,U,C
43236454,108,2,D,B
15588509,91,4,U,U
56934851,116,9,A*,C
12915176,117,1,A,B
52748998,92,4,D,D
53326791,118,2,A*,B
77953008,103,6,D,D
65725914,108,1,D,D
38512471,99,1,U,D
17209839,113,7,B,C
63981108,108,1,B,D
77496532,96,1,U,E
17043715,92,3,U,U
19355501,89,1,E,U
46751461,106,5,C,B
33237071,110,1,C,A
27600552,111,7,B,C
92939116,103,4,D,D
95324176,92,2,C,U
53496244,97,1,D,D
50604235,116,2,B,A
65185001,99,4,C,E
71521912,105,5,D,D
31276348,93,3,C,E
40762956,107,4,D,D
21728798,99,4,D,E
13387818,114,1,C,C
68440223,112,1,B,B
52059958,99,4,E,D
44863104,103,5,C,C
22687369,98,2,C,D
46072281,90,4,D,D
62332123,95,1,C,D
69112896,106,4,C,B
70299247,107,3,C,C
86837724,105,3,D,C
10625127,101,2,C,B
88772082,113,7,C,C
81853845,105,1,C,C
80396684,111,3,A,B
30971733,86,3,E,D
40398378,80,1,D,E
79361266,107,2,B,B
26322472,90,1,U,D
14466236,102,5,C,D
65305397,101,2,B,B
15444605,120,5,A*,A
47360178,108,8,B,B
21038283,106,5,B,B
70922992,112,7,C,C
75017672,108,3,D,C
20752113,99,1,E,U
69236376,115,1,A*,B
37722112,93,1,E,C
32933159,107,4,C,C
98503634,89,2,E,E
38026666,106,2,B,B
23647895,106,5,D,D
68161172,120,2,B,A
85261744,88,2,B,C
